run_id,name,state,created_at,heartbeat_at,url,group,job_type,sweep_id,tags
3bpcuiwk,hv_double_line_90kv__y_fault_line__tcn_classifier__W10ms,finished,2026-02-10T11:02:49Z,2026-02-10T11:13:23Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/3bpcuiwk,,,,[]
735oneho,hv_double_line_90kv__y_fault_line__cnn_lstm_classifier__W30ms,finished,2026-02-10T11:05:06Z,2026-02-10T11:17:29Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/735oneho,,,,[]
efy3dikc,hv_double_line_90kv__y_fault_line__dilated_cnn_classifier__W40ms,finished,2026-02-10T11:05:09Z,2026-02-10T11:13:16Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/efy3dikc,,,,[]
zij0z4wg,hv_double_line_90kv__y_fault_location__dilated_cnn_regressor__W40ms,finished,2026-02-10T11:05:43Z,2026-02-10T11:56:16Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/zij0z4wg,,,,[]
jomorr1u,hv_double_line_90kv__y_fault_line__rnn_classifier__W40ms,finished,2026-02-10T11:12:33Z,2026-02-10T11:42:17Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/jomorr1u,,,,[]
6e40ltfy,hv_double_line_90kv__y_fault_line__gru_classifier__W40ms,finished,2026-02-10T11:13:25Z,2026-02-10T11:31:12Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/6e40ltfy,,,,[]
47a95lwv,hv_double_line_90kv__y_fault_line__tft_classifier__W10ms,finished,2026-02-10T11:13:32Z,2026-02-10T11:28:25Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/47a95lwv,,,,[]
bqium6ih,hv_double_line_90kv__y_fault_line__tcn_classifier__W30ms,finished,2026-02-10T11:15:21Z,2026-02-10T11:57:37Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/bqium6ih,,,,[]
n25jw303,hv_double_line_90kv__y_fault_line__dilated_cnn_classifier__W30ms,finished,2026-02-10T11:17:39Z,2026-02-10T11:23:59Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/n25jw303,,,,[]
p2uec19x,hv_double_line_90kv__y_fault_line__gru_classifier__W30ms,finished,2026-02-10T11:24:09Z,2026-02-10T11:34:07Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/p2uec19x,,,,[]
6vzfo4ei,hv_double_line_90kv__y_fault_line__inceptiontime_classifier__W40ms,finished,2026-02-10T11:31:23Z,2026-02-10T12:21:33Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/6vzfo4ei,,,,[]
kzj3bl77,hv_double_line_90kv__y_fault_class__cnn_classifier__W10ms,finished,2026-02-10T11:33:35Z,2026-02-10T14:24:37Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/kzj3bl77,,,,[]
fd922gj5,hv_double_line_90kv__y_fault_line__inceptiontime_classifier__W30ms,finished,2026-02-10T11:34:16Z,2026-02-10T12:00:41Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/fd922gj5,,,,[]
120ic6w4,hv_double_line_90kv__y_fault_class__gru_classifier__W10ms,finished,2026-02-10T11:34:20Z,2026-02-10T12:54:37Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/120ic6w4,,,,[]
s48bexsd,hv_double_line_90kv__y_fault_location__rnn_regressor__W30ms,finished,2026-02-10T11:35:22Z,2026-02-10T12:00:36Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/s48bexsd,,,,[]
qcwctwth,hv_double_line_90kv__y_fault_present__dilated_cnn_classifier__W50ms,finished,2026-02-10T11:37:01Z,2026-02-10T12:14:59Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/qcwctwth,,,,[]
t0kii4wz,hv_double_line_90kv__y_fault_line__tcn_classifier__W40ms,finished,2026-02-10T11:42:28Z,2026-02-10T12:56:23Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/t0kii4wz,,,,[]
s6ruzr7p,hv_double_line_90kv__y_fault_location__gru_regressor__W40ms,finished,2026-02-10T11:56:23Z,2026-02-10T12:06:28Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/s6ruzr7p,,,,[]
5lqcvege,hv_double_line_90kv__y_fault_location__dilated_cnn_regressor__W50ms,finished,2026-02-10T11:57:07Z,2026-02-10T13:23:12Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/5lqcvege,,,,[]
ocp26pnd,hv_double_line_90kv__y_fault_line__tft_classifier__W30ms,finished,2026-02-10T11:57:48Z,2026-02-10T14:37:10Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ocp26pnd,,,,[]
molulabj,hv_double_line_90kv__y_fault_location__tcn_regressor__W30ms,finished,2026-02-10T12:00:43Z,2026-02-10T12:31:21Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/molulabj,,,,[]
rpvlxetd,hv_double_line_90kv__y_fault_location__inceptiontime_regressor__W40ms,finished,2026-02-10T12:06:35Z,2026-02-10T13:14:44Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/rpvlxetd,,,,[]
5i70gvz5,hv_double_line_90kv__y_fault_present__inceptiontime_classifier__W50ms,finished,2026-02-10T12:12:53Z,2026-02-10T16:36:40Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/5i70gvz5,,,,[]
kb3hylqw,hv_double_line_90kv__y_fault_present__gru_classifier__W50ms,finished,2026-02-10T12:15:07Z,2026-02-10T12:41:28Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/kb3hylqw,,,,[]
jf70qlg6,hv_double_line_90kv__y_fault_location__tft_regressor__W50ms,finished,2026-02-10T12:17:22Z,2026-02-10T17:54:25Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/jf70qlg6,,,,[]
7grojy5x,hv_double_line_90kv__y_fault_present__rnn_classifier__W50ms,finished,2026-02-10T12:21:22Z,2026-02-10T13:11:01Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/7grojy5x,,,,[]
0siudamh,hv_double_line_90kv__y_fault_class__lstm_classifier__W10ms,finished,2026-02-10T12:23:34Z,2026-02-10T14:00:54Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/0siudamh,,,,[]
d91idhw8,hv_double_line_90kv__y_fault_class__tft_classifier__W10ms,finished,2026-02-10T12:23:34Z,2026-02-10T16:49:08Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/d91idhw8,,,,[]
ipvrxwxw,hv_double_line_90kv__y_fault_class__cnn_classifier__W20ms,finished,2026-02-10T12:25:11Z,2026-02-10T16:03:18Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ipvrxwxw,,,,[]
vwzdnwib,hv_double_line_90kv__y_fault_location__tft_regressor__W30ms,finished,2026-02-10T12:31:28Z,2026-02-10T14:07:10Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/vwzdnwib,,,,[]
a3uupasq,hv_double_line_90kv__y_fault_present__cnn_lstm_classifier__W50ms,finished,2026-02-10T12:34:11Z,2026-02-10T14:27:33Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/a3uupasq,,,,[]
flezvacl,hv_double_line_90kv__y_fault_present__tft_classifier__W50ms,finished,2026-02-10T12:42:07Z,2026-02-10T16:56:49Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/flezvacl,,,,[]
c0flt8hp,hv_double_line_90kv__y_fault_class__gru_classifier__W20ms,finished,2026-02-10T12:42:27Z,2026-02-10T14:11:44Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/c0flt8hp,,,,[]
e0mdaqju,hv_double_line_90kv__y_fault_class__inceptiontime_classifier__W20ms,finished,2026-02-10T12:47:29Z,2026-02-10T16:43:51Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/e0mdaqju,,,,[]
0pyfrksc,hv_double_line_90kv__y_fault_class__inceptiontime_classifier__W10ms,finished,2026-02-10T12:54:49Z,2026-02-10T15:23:06Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/0pyfrksc,,,,[]
d0vx9tyz,hv_double_line_90kv__y_fault_line__tft_classifier__W40ms,finished,2026-02-10T12:56:36Z,2026-02-10T16:38:22Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/d0vx9tyz,,,,[]
rg02f3an,hv_double_line_90kv__y_fault_present__tft_classifier__W40ms,finished,2026-02-10T13:00:01Z,2026-02-10T18:17:02Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/rg02f3an,,,,[]
yhpgozme,hv_double_line_90kv__y_fault_class__tft_classifier__W20ms,finished,2026-02-10T13:02:03Z,2026-02-10T17:55:08Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/yhpgozme,,,,[]
jeoetmgz,hv_double_line_90kv__y_fault_present__tcn_classifier__W50ms,finished,2026-02-10T13:11:09Z,2026-02-10T14:30:30Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/jeoetmgz,,,,[]
8gfkvoxz,hv_double_line_90kv__y_fault_location__lstm_regressor__W40ms,finished,2026-02-10T13:14:51Z,2026-02-10T14:15:40Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/8gfkvoxz,,,,[]
wzw5afag,hv_double_line_90kv__y_fault_location__gru_regressor__W50ms,finished,2026-02-10T13:23:20Z,2026-02-10T13:37:03Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/wzw5afag,,,,[]
yhycxa9u,hv_double_line_90kv__y_fault_location__inceptiontime_regressor__W50ms,finished,2026-02-10T13:37:11Z,2026-02-10T15:14:07Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/yhycxa9u,,,,[]
igyxg392,hv_double_line_90kv__y_fault_present__rnn_classifier__W40ms,finished,2026-02-10T13:40:25Z,2026-02-10T14:14:44Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/igyxg392,,,,[]
lhcidehk,hv_double_line_90kv__y_fault_class__rnn_classifier__W10ms,finished,2026-02-10T14:01:08Z,2026-02-10T15:16:03Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/lhcidehk,,,,[]
1a2sjtqy,hv_double_line_90kv__y_fault_present__cnn_classifier__W30ms,finished,2026-02-10T14:07:04Z,2026-02-10T15:27:21Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/1a2sjtqy,,,,[]
rck51vwp,hv_double_line_90kv__y_fault_present__inceptiontime_classifier__W40ms,finished,2026-02-10T14:07:08Z,2026-02-10T17:04:19Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/rck51vwp,,,,[]
tixk0koq,hv_double_line_90kv__y_fault_present__cnn_classifier__W40ms,finished,2026-02-10T14:07:15Z,2026-02-10T15:32:08Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/tixk0koq,,,,[]
phz73eyf,hv_double_line_90kv__y_fault_present__inceptiontime_classifier__W40ms,finished,2026-02-10T14:07:21Z,2026-02-10T17:04:02Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/phz73eyf,,,,[]
w2u671pd,hv_double_line_90kv__y_fault_present__gru_classifier__W30ms,finished,2026-02-10T14:07:53Z,2026-02-10T14:44:44Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/w2u671pd,,,,[]
n4r900p1,hv_double_line_90kv__y_fault_class__lstm_classifier__W20ms,finished,2026-02-10T14:11:55Z,2026-02-10T16:27:05Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/n4r900p1,,,,[]
sir6dosy,hv_double_line_90kv__y_fault_present__tcn_classifier__W40ms,finished,2026-02-10T14:14:52Z,2026-02-10T15:33:28Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/sir6dosy,,,,[]
lu4r6ngo,hv_double_line_90kv__y_fault_location__rnn_regressor__W40ms,finished,2026-02-10T14:15:47Z,2026-02-10T15:01:29Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/lu4r6ngo,,,,[]
n9ynhinj,hv_double_line_90kv__y_fault_class__cnn_lstm_classifier__W10ms,finished,2026-02-10T14:24:50Z,2026-02-10T16:02:24Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/n9ynhinj,,,,[]
5382nu0t,hv_double_line_90kv__y_fault_present__rnn_classifier__W30ms,finished,2026-02-10T14:28:13Z,2026-02-10T15:06:10Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/5382nu0t,,,,[]
ab9q24ov,hv_double_line_90kv__y_fault_present__tft_classifier__W20ms,finished,2026-02-10T14:31:10Z,2026-02-10T17:42:48Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ab9q24ov,,,,[]
l89pjkvo,hv_double_line_90kv__y_fault_present__lstm_classifier__W20ms,finished,2026-02-10T14:36:47Z,2026-02-10T15:57:34Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/l89pjkvo,,,,[]
8lxp1r34,hv_double_line_90kv__y_fault_present__inceptiontime_classifier__W30ms,finished,2026-02-10T14:44:52Z,2026-02-10T18:09:45Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/8lxp1r34,,,,[]
72yuurc9,hv_double_line_90kv__y_fault_location__tcn_regressor__W40ms,finished,2026-02-10T15:01:37Z,2026-02-10T15:51:52Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/72yuurc9,,,,[]
lbkegyom,hv_double_line_90kv__y_fault_present__tcn_classifier__W30ms,finished,2026-02-10T15:06:18Z,2026-02-10T16:10:51Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/lbkegyom,,,,[]
tynaxb11,hv_double_line_90kv__y_fault_present__gru_classifier__W20ms,finished,2026-02-10T15:08:04Z,2026-02-10T15:30:09Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/tynaxb11,,,,[]
xm74tv3w,hv_double_line_90kv__y_fault_present__cnn_classifier__W20ms,finished,2026-02-10T15:08:06Z,2026-02-10T16:54:55Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/xm74tv3w,,,,[]
u2t951sb,hv_double_line_90kv__y_fault_class__tcn_classifier__W10ms,finished,2026-02-10T15:16:16Z,2026-02-10T17:28:01Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/u2t951sb,,,,[]
t0xda5cv,hv_double_line_90kv__y_fault_present__cnn_lstm_classifier__W30ms,finished,2026-02-10T15:27:30Z,2026-02-10T16:59:09Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/t0xda5cv,,,,[]
7mlx5orl,hv_double_line_90kv__y_fault_present__inceptiontime_classifier__W20ms,finished,2026-02-10T15:30:16Z,2026-02-10T17:45:35Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/7mlx5orl,,,,[]
aqpf43uu,hv_double_line_90kv__y_fault_present__cnn_lstm_classifier__W40ms,finished,2026-02-10T15:32:16Z,2026-02-10T17:17:16Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/aqpf43uu,,,,[]
aelth2qd,hv_double_line_90kv__y_fault_location__tft_regressor__W40ms,finished,2026-02-10T15:52:02Z,2026-02-10T18:10:25Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/aelth2qd,,,,[]
cttvgwth,hv_double_line_90kv__y_fault_present__rnn_classifier__W20ms,finished,2026-02-10T15:57:42Z,2026-02-10T16:24:05Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/cttvgwth,,,,[]
93h2q86z,hv_double_line_90kv__y_fault_class__dilated_cnn_classifier__W10ms,finished,2026-02-10T16:02:37Z,2026-02-10T18:32:44Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/93h2q86z,,,,[]
80n352ds,hv_double_line_90kv__y_fault_class__cnn_lstm_classifier__W20ms,finished,2026-02-10T16:03:28Z,2026-02-10T16:44:08Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/80n352ds,,,,[]
op2mh3yy,hv_double_line_90kv__y_fault_present__tft_classifier__W30ms,finished,2026-02-10T16:10:59Z,2026-02-10T20:39:46Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/op2mh3yy,,,,[]
aejqago4,hv_double_line_90kv__y_fault_present__tcn_classifier__W20ms,finished,2026-02-10T16:24:13Z,2026-02-10T17:37:49Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/aejqago4,,,,[]
lmp12d5v,hv_double_line_90kv__y_fault_class__rnn_classifier__W20ms,finished,2026-02-10T16:27:18Z,2026-02-10T17:43:51Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/lmp12d5v,,,,[]
dfwbqjuu,hv_double_line_90kv__y_fault_present__lstm_classifier__W50ms,finished,2026-02-10T16:36:49Z,2026-02-10T18:29:42Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/dfwbqjuu,,,,[]
eyuzsaze,hv_double_line_90kv__y_fault_class__tcn_classifier__W20ms,finished,2026-02-10T16:44:04Z,2026-02-10T20:00:06Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/eyuzsaze,,,,[]
e1vujzm2,hv_double_line_90kv__y_fault_class__dilated_cnn_classifier__W20ms,finished,2026-02-10T16:44:18Z,2026-02-10T20:11:17Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/e1vujzm2,,,,[]
3ydw6kjx,hv_double_line_90kv__y_fault_present__cnn_lstm_classifier__W20ms,finished,2026-02-10T16:55:05Z,2026-02-10T17:13:38Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/3ydw6kjx,,,,[]
rzct1gkq,hv_double_line_90kv__y_fault_present__dilated_cnn_classifier__W30ms,finished,2026-02-10T16:59:17Z,2026-02-10T17:23:03Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/rzct1gkq,,,,[]
ggumw81d,hv_double_line_90kv__y_fault_present__lstm_classifier__W40ms,finished,2026-02-10T17:04:10Z,2026-02-10T18:48:58Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ggumw81d,,,,[]
jcdmfpwa,hv_double_line_90kv__y_fault_present__lstm_classifier__W40ms,finished,2026-02-10T17:04:28Z,2026-02-10T18:49:04Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/jcdmfpwa,,,,[]
ykpdxbs5,hv_double_line_90kv__y_fault_present__dilated_cnn_classifier__W20ms,finished,2026-02-10T17:13:46Z,2026-02-10T17:46:05Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ykpdxbs5,,,,[]
cunfusgu,hv_double_line_90kv__y_fault_present__lstm_classifier__W10ms,finished,2026-02-10T17:37:57Z,2026-02-10T18:49:08Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/cunfusgu,,,,[]
f9vsy0to,hv_double_line_90kv__y_fault_present__tft_classifier__W10ms,finished,2026-02-10T17:42:56Z,2026-02-10T19:26:58Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/f9vsy0to,,,,[]
yldshpvu,hv_double_line_90kv__y_fault_present__gru_classifier__W10ms,finished,2026-02-10T17:45:44Z,2026-02-10T18:07:37Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/yldshpvu,,,,[]
mujiuqir,hv_double_line_90kv__y_fault_present__cnn_classifier__W10ms,finished,2026-02-10T17:46:12Z,2026-02-10T18:42:12Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/mujiuqir,,,,[]
qm38ee35,hv_double_line_90kv__y_fault_present__inceptiontime_classifier__W10ms,finished,2026-02-10T18:07:44Z,2026-02-10T20:12:13Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/qm38ee35,,,,[]
k45rkgek,hv_double_line_90kv__y_fault_present__lstm_classifier__W30ms,finished,2026-02-10T18:09:53Z,2026-02-10T19:41:26Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/k45rkgek,,,,[]
u7sooah6,hv_double_line_90kv__y_fault_present__cnn_lstm_classifier__W10ms,finished,2026-02-10T18:42:19Z,2026-02-10T19:38:26Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/u7sooah6,,,,[]
ndbpmv5d,hv_double_line_90kv__y_fault_present__rnn_classifier__W10ms,finished,2026-02-10T18:49:47Z,2026-02-10T19:21:03Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ndbpmv5d,,,,[]
42kaji6v,hv_double_line_90kv__y_fault_present__tcn_classifier__W10ms,finished,2026-02-10T19:21:10Z,2026-02-10T20:13:53Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/42kaji6v,,,,[]
wrohg27d,hv_double_line_90kv__y_fault_present__dilated_cnn_classifier__W10ms,finished,2026-02-10T19:38:35Z,2026-02-10T20:03:18Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/wrohg27d,,,,[]
phvbbo07,hv_double_line_90kv__y_fault_location__inceptiontime_regressor__W10ms,finished,2026-02-11T06:46:22Z,2026-02-11T06:53:06Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/phvbbo07,,,,[]
xryqwtsv,hv_double_line_90kv__y_fault_location__lstm_regressor__W10ms,finished,2026-02-11T06:46:32Z,2026-02-11T06:51:49Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/xryqwtsv,,,,[]
1yqyszc5,hv_double_line_90kv__y_fault_location__cnn_lstm_regressor__W10ms,finished,2026-02-11T06:46:40Z,2026-02-11T06:51:56Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/1yqyszc5,,,,[]
xhwrjuc0,hv_double_line_90kv__y_fault_location__dilated_cnn_regressor__W10ms,finished,2026-02-11T06:46:49Z,2026-02-11T06:51:49Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/xhwrjuc0,,,,[]
8lpblodo,hv_double_line_90kv__y_fault_location__tft_regressor__W10ms,finished,2026-02-11T06:46:53Z,2026-02-11T06:59:20Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/8lpblodo,,,,[]
0veqdzvq,hv_double_line_90kv__y_fault_line__lstm_classifier__W10ms,finished,2026-02-11T06:47:28Z,2026-02-11T06:48:40Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/0veqdzvq,,,,[]
pjwydsgr,hv_double_line_90kv__y_fault_line__rnn_classifier__W10ms,finished,2026-02-11T06:47:28Z,2026-02-11T06:48:46Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/pjwydsgr,,,,[]
g8mshoz0,hv_double_line_90kv__y_fault_line__tcn_classifier__W10ms,finished,2026-02-11T06:47:35Z,2026-02-11T06:48:44Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/g8mshoz0,,,,[]
q7fwgfzk,hv_double_line_90kv__y_fault_line__tft_classifier__W10ms,finished,2026-02-11T06:47:39Z,2026-02-11T06:50:16Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/q7fwgfzk,,,,[]
h89hts5a,hv_double_line_90kv__y_fault_class__tft_classifier__W10ms,crashed,2026-02-11T06:52:57Z,2026-02-11T07:22:27Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/h89hts5a,,,,[]
ew9wim8t,hv_double_line_90kv__y_fault_class__tft_classifier__W20ms,crashed,2026-02-11T06:53:04Z,2026-02-11T07:23:05Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ew9wim8t,,,,[]
umsda35p,hv_double_line_90kv__y_fault_class__cnn_classifier__W30ms,crashed,2026-02-11T06:55:26Z,2026-02-11T07:24:56Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/umsda35p,,,,[]
zwxztu0e,hv_double_line_90kv__y_fault_class__cnn_lstm_classifier__W30ms,crashed,2026-02-11T06:55:26Z,2026-02-11T07:24:57Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/zwxztu0e,,,,[]
st0vrg3t,hv_double_line_90kv__y_fault_class__inceptiontime_classifier__W30ms,crashed,2026-02-11T06:56:02Z,2026-02-11T07:25:33Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/st0vrg3t,,,,[]
swpokbu8,hv_double_line_90kv__y_fault_class__gru_classifier__W30ms,crashed,2026-02-11T06:56:02Z,2026-02-11T07:25:02Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/swpokbu8,,,,[]
uvgmkgwx,hv_double_line_90kv__y_fault_class__dilated_cnn_classifier__W30ms,crashed,2026-02-11T06:56:02Z,2026-02-11T07:25:02Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/uvgmkgwx,,,,[]
0q5yf1h3,hv_double_line_90kv__y_fault_class__lstm_classifier__W30ms,crashed,2026-02-11T06:56:04Z,2026-02-11T07:25:35Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/0q5yf1h3,,,,[]
5w5klge0,hv_double_line_90kv__y_fault_class__tft_classifier__W30ms,crashed,2026-02-11T06:56:15Z,2026-02-11T07:26:01Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/5w5klge0,,,,[]
az3o2j5s,hv_double_line_90kv__y_fault_class__rnn_classifier__W30ms,crashed,2026-02-11T06:56:15Z,2026-02-11T07:25:31Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/az3o2j5s,,,,[]
dqcz312e,hv_double_line_90kv__y_fault_class__tcn_classifier__W30ms,crashed,2026-02-11T06:56:15Z,2026-02-11T07:25:31Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/dqcz312e,,,,[]
ni8fkpx5,hv_double_line_90kv__y_fault_location__tcn_regressor__W10ms,finished,2026-02-11T07:11:42Z,2026-02-11T07:15:27Z,https://wandb.ai/julian_oelhaf/dl_comparison_hv_double_line_90kv/runs/ni8fkpx5,,,,[]
