_timestamp,cv5/fold_metrics,_step,_runtime
1770643836.0422072,"{'_latest_artifact_path': 'wandb-client-artifact://yye9c3j1ju5820ac73q2edtmn711jd5nse6987kynz3ijwiaxju7k5ag3b7ybv659jb0uzoainhe3ovhpnukx9wavx5np7gqj2xu4o1vf572i9vtgnw550xnj3f67a25:latest/cv5/fold_metrics.table.json', 'path': 'media/table/cv5/fold_metrics_0_6aede0af46e431172686.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'nrows': 5, 'artifact_path': 'wandb-client-artifact://lr7g9ucs82kyq7j0pbhxu02seqzt03txmyurcwlft2qs4qap6unil67rr84r81n97ritpoi10lzqzu4pjc1ajjbh5348geszc93efcx1zt2tfb3mphe9c0uxj9m7xkjb/cv5/fold_metrics.table.json', 'ncols': 7, 'sha256': '6aede0af46e431172686c5f8d00982022770a5527f5734afe17fdeb8527c6c9b', 'size': 527}",0,79.718555292
