_timestamp,cv5/fold_metrics,_step,_runtime
1770732939.1693037,"{'nrows': 5, 'path': 'media/table/cv5/fold_metrics_0_a8ec18e2871bf3618118.table.json', 'sha256': 'a8ec18e2871bf3618118c02a4e525c30a3fcb66f8cc3ec5a28541a1965e4850d', 'size': 540, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'ncols': 7, 'artifact_path': 'wandb-client-artifact://6pg8gaeltyh9bizjmdvk3kofrk603mrkc041me02edc7zbf34cma0zc4fm0ndeaq61sadq6en5xa2ll3nqlknf9j9sxb349g0o3grdvf1h5mh4vhspb5lpfh10ua1gv3/cv5/fold_metrics.table.json', '_latest_artifact_path': 'wandb-client-artifact://2wbgrbcmko56v79p8soeyrks6xbopn56i2eadar27p9xlja0vyw3101lfgcvtf26gv9wjb3rh04714seleli278xuog24rjbwpzce2f55nfwjh1tlfumb58nddja794r:latest/cv5/fold_metrics.table.json'}",0,3647.672592905
